HYDROLOGY AND WATER RESOURCES ENGINEERING,Nirali,"GB DESHPANDE,    HK GITE,",Pune University,,,,250,N1141.jpg,Third,365,Introduction - Precipitation - Elementary Concepts of Evaporation and Infiltration - Stream Gauging - Run-Off - Reservoir Planning- Water Requirements of Crop - Introduction to Irrigation - Assessment of Canal Revenue - Ground Water Hydrology - Lift Irrigation Schemes - Water Management - Water Logging and Land Drainage - University Question Papers
PROJECT MANAGEMENT & ENGINEERING ECONOMICS,Nirali,"NS MUJUMDAR,",Pune University,,,,275,N1142.jpg,Fourth,324,"Project Management Concept, Project Management Concept Updating, Crashing, Resource Allocation , Materials Management, Site Layout and Safety Engineering"
STRUCTURAL DESIGN-II,Nirali,"DR SR PAREKAR,    MN BAJAD,    SS CHOUDHARY,",Pune University,,,,260,N1143.jpg,Third,368,Introduction - Singly Reinforced Beam - Doubly Reinforced Beam - Flanged Beams - Limit State of Collapse - Flexure - Slabs - Staircases - Shear Stresses in Beams - Bond and Torsion - Design of Beams - Redistribution of Moment - Column - Isolated Footing - Appendix I Interaction Diagrams - Appendix - II Review for Oral - University Question Papers
ENVIRONMENTAL ENGINEERING-I,Nirali,"DR RK LAD,    MR GIDDE,    ST MALI,",Pune University,,,,260,N1144.jpg,Fourth,324,Introduction to Water Supply Scheme - Conveyance and Pumping of Raw Water - Collection of Raw Water - Population Forecast and Water Demand - Quality of Water  Water Treatment Processes Aeration and Sedimentation-Filtration-Disinfection of Water-Miscellaneous Treatment Methods - Water Distribution System-Rain Water Harvesting Noise Pollution - Air Pollution - Sources and Classification of Air Pollutants - Air Pollution Meteorology - Effects of Air Pollution - Control of Air Pollution - Exercise
FOUNDATION ENGINEERING,Nirali,"RR SORATE,    SB MORE,    SS JAHAGIRDAR,",Pune University,,,,220,N1145.jpg,Second,318,Subsurface Investigations of Foundations - Bearing Capacity - Settlement Analysis and Consolidation Settlement - Deep Foundation - Sheet Piles and Cofferdams and Foundation on Black Cotton Soil - Soil Reinforcement and Earthquake Geotechnique
MACHINE DESIGN-II,Nirali,"FARAZDAK HAIDERI,",Pune University,,,,500,N1151.jpg,First,762,"Rolling Contact Bearing, Sliding Contact Bearing, Design For Fluctuating, Friction Clutches, Mechanical Brakes, Spur Gears, Helical Gears, Bevel Gears, Worms Gears."
METROLOGY AND QUALITY CONTROL,Nirali,"AM BADADHE,    DR MANMOHAN BHOOMKAR,    SG SHILWANT,    SS KUBER,",Pune University,,,,260,N1152.jpg,First,296,Measurement Standards and Comparators - Interferometer - Metrology of Screw Thread - Introduction to Quality and Quality Tools - Total Quality Management TQM - Statistical Quality Control SQC - Lab Manual - Solved University Question Paper - December 2010
TURBO MACHINES,Nirali,"DK CHAVAN,    GK PATHAK,    JD PATIL,    KP MORANKAR,    MV NAGARHALLI,    SV DINGARE,",Pune University,,,,475,N1153.jpg,First,747,Introduction - Impact of Jet - Impulse Water Turbines - Reaction Water Turbines - Governing and Performance Characteristics of Water Turbines - Steam Turbines - Gas Turbines - Rotary -Dynamic Compressors - Axial Compressors - Rotary Pumps
MECHATRONICS,Nirali,"AM BADADHE,    DR MM BHOOMKAR,    JA GAIKWAD,    VR BHANUSE,",Pune University,,,,340,N1154.jpg,Fourth,596,Introduction to Sensors and Transducers - Mechanical Sensors - Converters and Controller Fundamentals - Controller Principles - Controller Modes - Discrete-State Process Control - Laboratory Manual - University Solved Question Papers
SIGNAL CODING AND ESTIMATION THEORY,Nirali,"GR PATIL,    RC JAISWAL,",Pune University,,,,425,N1161.jpg,Sixth,559,Information Theory and Source Coding - Channel Capacity and Channel Coding - Linear Block Codes - Cyclic Codes - Convolutional Codes and Coding Methods - Trellis Coded Modulation - BCH and RS Codes - Data Compression and Cryptography - Estimation Theory - Detection Theory - Appendix A - The Complementary Error Function Q z - Appendix B - Mathematical Identities - Appendix C - Theory of Probability
WAVE THEORY AND ANTENNA,Nirali,"AP ZENDE,    M MURUGAN,    PV BHAT,    RC JAISWAL,    SD RUIKAR,    VK KARRA,",Pune University,,,,350,N1165.jpg,First,529,"Electromagnetic Waves, Wave Propagation, Antenna Fundamental, Wire Antennas and Antenna Arrays, LF to HF Antennas, VHF to SHF Antennas,"
PRINCIPLE OF PROGRAMMING LANGUAGES,Nirali,"RK PRASAD,    S TATALE,",Pune University,,,,300,N1171.jpg,First,476,"Introduction, Procedural Programming, Object Oriented Programming, NET Technology and C#, Logic Programming, Functional Programming."
SOFTWARE ENGINEERING,Nirali,"RK PRASAD,",Pune University,,,,280,N1172.jpg,First,368,Introduction to Software Engineering. Requirements Engineering. Design Engineering. Architectural Design. Project Management. Software Estimation and Change Management. Appendix -I:Case Studies. Appendix-II: Key Points. Model Question Papers
COMPUTER NETWORK,Nirali,"AV DHUMANE,    KH WANJALE,",Pune University,,,,200,N1173.jpg,First,312,"Introduction to Computer Network and Internet, Transport Layer, Quality of Service and Traffic Management, Internet Working, Routine Principles, Lower Level Protocols and Implementation"
SYSTEM PROGRAMMING AND OPERATING SYSTEM,Nirali,"JR PRASAD,    M SANAP,    Y DONGRE,",Pune University,,,,280,N1175.jpg,First,434,"Introduction to System programming, Linkers and Loaders, Introduction to Operating System and Process Management, Concurrency Control, Memory Management , I/Omanagment and Disk Schedulling,"
SYSTEM SOFTWARE PROGRAMMING,Nirali,"J R PRASAD,    M JAWALE,    Y SHARMA,",Pune University,,,,270,N1181.jpg,First,436,.Introduction to system software and assembler .Macros\r\n.compiler-I.Compiler-II.Linker and loder.System software development tools
MANAGEMENT INFORMATION SYSTEMS,Nirali,"S N UKE,",Pune University,,,,170,N1182.jpg,First,250,Unit I - Introduction to Information System - Unit II - Decision Support Systems - Unit III - E-Commerce - Unit IV - Applications of MIS Unit V - Enterprise Management Systems - Unit VI - Security and Ethical Challenges - Glossary
PROGRAMMING PARADIGMS,Nirali,"R PRASAD,    S TATALE,",Pune University,,,,230,N1183.jpg,First,316,"Introduction, Procedures,Object Oriented Programming, Declarative, Programming Paradigms, Parallel Programming Paradigm, Additional Programming Paradigm"
DESIGN AND ANALYSIS OF ALGORITHMS,Nirali,"V KATHE-TIDKE,    V PAWAR,",Pune University,,,,200,N1184.jpg,Fourth,309,Introduction - Divide and Conquer - The Greedy Method - Dynamic Programming Approach - Backtracking - Branch and Bound Approach - NP-Hard and NP-Complete Problems - Sample Programs - References
HUMAN COMPUTER INTERACTION AND USABILITY,Nirali,"N UKE,    S BANGARE,",Pune University,,,,250,N1185.jpg,First,329,HCI Introduction and Basic Concepts - Interaction Design Basics -Design Process and Standards - UI Evaluations - Models and Theories - Groupware- Questions
ENVIRONMENTAL ENGINEERING-II,Nirali,"DR RK LAD,    MR GIDDE,",Pune University,,,,340,N1342.jpg,Eleventh,437,"INTRODUCTION , SEWAGE OR WASTEWATER QUANTITY, SEWER DESIGN AND CONSTRUCTION OF SEWERS, SEWER APPURTENANCES AND SEWAGE PUMPING SEWAGE ,APPURTENANCES, WASTEWATER CHARACTERISTICS, EFFLUENT DISPOSAL AND STREAM SANITATION , WASTEWATER TREATMENT-PRELIMINARY AND PRIMARY TREATMENT, WASTEWATER TREATMENT - SECONDARY ACTIVATED SLUDGE PROCESS, LOW COST TREATMENT METHODS, SEPTIC TANKS AND ANAEROBIC TREATMENT OF SLUDGE, INDUSTRIAL WASTEWATER TREATMENT."
DAMS & HYDRAULIC STRUCTURES,Nirali,"GB DESHPANDE,    HK GITE,",Pune University,,,,375,N1343.jpg,Seventh,520,Dams - Dam Safety - Arch Dam - Gravity Dams - Embankment Earthern Dams - Spillways - Gates - Diversion Head Works - Canal Irrigation - Cross Drainage Works - River Training and Bank Protection Works - Hydro-Power Development - University Question Papers
STRUCTURAL DESIGN-III,Nirali,"DR SR PAREKAR,    MN BAJAD,    SS CHOUDHARY,",Pune University,,,,230,N1344.jpg,Fifth,339,"Fundamental Principles of Prestressed Concrete - Losses of Prestress - Stress Calculations - Flexural Strength of Prestressed Concrete Section - Shear Resistance of Prestressed Concrete Members - Deflection of Prestressed Concrete Members - Stress Distribution in End Blocks - Design of Prestressed Concrete Section - Prestressed Concrete Slabs - Earthquake Loads - Continuous Beams - Water Tanks - Combined Footing - Retaining Walls Appendix A, B, C, D, - University Question Papers"
SYSTEMS APPROACH IN CIVIL ENGINEERING,Nirali,"H K GITE,    K M BAGWAN,    MRS M A LULLA (PAWAR),",Pune University,,,,190,N1345.jpg,Second,234,1 System Approach 3 Linear Programming Transportation And Assignment Problem Model 3 Dynamic Programming 4 Non linear Programming 5 Sequencing Model 6 Games Theory And Replacement Analysis
CAD/CAM & AUTOMATION,Nirali,"FARAZDAK HAIDERI,",Pune University,,,,500,N1351.jpg,Seventh,799,Computer Graphics - Geometric Modeling - Finite Element Analysis - Computer Aided Manufacturing - Part Programming - Automation - Robot Technology - Alphabetical Index
DYNAMICS OF MACHINERY,Nirali,"FARAZDAK HAIDERI,",Pune University,,,,500,N1352.jpg,Eleventh,700,"Balancing, Free Vibrations, Forced Damped Vibrations, Two Degree of Freedom-Free Vibrations, Vibration Measurment and Control, Boise"
INDUSTRIAL FLUID POWER,Nirali,"AK BEWOOR,    LATE SK PONDE,    SS KUBER,",Pune University,,,,380,N1353.jpg,First,584,Introduction to Fluid Power - Sources of Power - Fluid Power Control - Industrial Circuits - Pneumatics - System Design - Appendix - Bibliography
TRIBOLOGY,Nirali,"HG PHAKATKAR,    RR GHORPADE,",Pune University,,,,385,N1354.jpg,Third,604,Introduction to Tribology - Friction and Wear - Hydrodynamic Lubrication - Hydrodynamic Thrust Bearing - Hydrostatic Lubrication - Hydrostatic Squeeze Film Lubrication - Elastohydrodynamic Lubrication and Gas Lubrication - Lubrication in Metal Working and Bearing Materials - Surface Engineering - List of Formulae and Derivations - A Case Study on Engine Bearing Tribology - Seminar Topics - Model Question Paper
QUANTITATIVE & DECISION MAKING TECHNIQUES,Nirali,"AK BEWOOR,    DR WAGHOLE,",Pune University,,,,300,N1355.jpg,First,470,Quantitative Methods - Linear Prgramming - Transportation Problem - Inventory Control Models - Queuing Theory - Simulation - Investment Analysis - Replacement Analysis - Network Models - Exercise
ELECTRONIC PRODUCT DESIGN,Nirali,"R JAGDALE,    S JADHAV,    VS DESHPANDE ,",Pune University,,,,260,N1361.jpg,First,248,"Introduction, Hardware Design Analog, Hardware Design-Digital, Software Design and Testing for Electronic Product, PCB Design and EMI/EMC, Design Consideration of Communication System"
VLSI DESIGN TECHNOLOGY,Nirali,"DR DS BORMANE,    DR MS NAGMODE,    RN CHAVHAN,    VM SARDAR,",Pune University,,,,425,N1362.jpg,Fourth,575,"Analog CMOS Design, Digital CMOS Design, VHDL and Finite State Machines, Programmable Logic Devices( PLD'S), Fault tolerance and Testability , Signal Integrity and System on Chip."
EMBEDDED SYSTEMS & RTOS,Nirali,"DS PANDIT,",Pune University,,,,330,N1364.jpg,Third,408,"Introduction to Embedded Systems Processor and Memory, Real Time Operating System Concepts,Embedded Linux, Commercial RTOS, Case study."
PRINCIPLES OF COMPILER DESIGN,Nirali,"JR PRASAD,    SA TAKALE,",Pune University,,,,325,N1371.jpg,First,513,"Introduction to lexical and Syntax Analysis, Lexical Analysis, Syntax Analysis, Introduction to Semantic Analysis, Syntax Directed Translation, Intermediate Code Generation, Run-Time Storage Organization, Code Generation , Code Optimization"
OBJECT ORIENTED MODELING & DESIGN,Nirali,"PS SARODE,    SS SARODE,",Pune University,,,,300,N1372.jpg,Third,288,"Introduction, Requirments Modelling, Package and Diagrams, Need, Purpose and Application of Sequence Diagrams, Component Diagrams"
DESIGN & ANALYSIS OF ALGORITHMS,Nirali,"V KATHE-TIDKE,    V PAWAR,",Pune University,,,,400,N1373.jpg,Third,473,1 Intrtoduction 2 Divide And Conquesr 3 The Greedy Method 4 Dynamic Programming Approach 5 Backtracking 6 Branch And Bound Approach 7 NP- Hard and NP- complete Problems 8 Parallel Algorithms 9 Case Studies of Algorithmic Designs And Applications Sample Programms Appendix A University Question Papers
SOFTWARE TESTING AND QUALITY ASSURANCE,Nirali,"J J MALHOTRA,    B TIPLE,",Pune University,,,,265,N1374.jpg,Second,328,1 INtroduction to Software Testing 2 Black Box Testing 3 White box Testing 4 Software Metrics And Software Testing 5 Software testing And Quality Assurance 6 TEsting Methods And Tools
ADVANCED DATABASE MANAGEMENT,Nirali,"S N UKE,    J S CHINCHOLE,    C K RAICHURA,    P S BANGARE,",Pune University,,,,270,N1381.jpg,Second,288,"Overview and Introduction to PL/SQL, Transaction Processing and Concurrency Control, Object-Based Databases and XML, Data Warehousing, OLAP and Data Mining, Database Security"
OBJECT ORIENTED MODELING & DESIGN,Nirali,"PS SARODE,    SS SARODE,",Pune University,,,,225,N1382.jpg,First,245,"OMG and Introduction to UML - RUP, 4  1 View Architecture and Use Cases - Modelling a Systems Logical Strucutre Classes, Objects and Their Relationship - Interaction Diagrams - Modelling System Work Flow, Interaction and Objects State - UML Architectural Modeling and Applications - Case Studies - University Question Papers"
SOFTWARE TESTING & QUALITY ASSURANCE,Nirali,"JJ MALHOTRA,    VS DESHPANDE,",Pune University,,,,300,N1383.jpg,Third,407,Testing Principles - Test Management - Software Metrics - Quality Assurance - Quality Standards - Development of CMM
ARTIFICAL INTELLIGENCE,Nirali,"AT SAPKAL,    RR ADE,    VJ DHARKAR,",Pune University,,,,235,N1384.jpg,First,328,"Introduction to AI and Intelligent agents, Heuristics, Search and Game playing, Knowldege Representation & NLP,Planning and Perceptions, Learning and Expert Syestem, AI Programming and Advanced AI."
MOBILE COMPUTING,Nirali,"R BOHADE,    P S BANGARE,    P KUMARI,",Pune University,,,,200,N1385.jpg,First,250,1 Introduction 2 GSM 3 GSM Services 4 Mobile Data Networks 5 Mobile Network layer 6 Emerging Mobile Technologies
RELIABILITY ENGINEERING,Nirali,"V A NANHE,    A N  PATIL,",Pune University,,,,215,N1390.jpg,Third,273,"Fundamental Concepts of Reliability, Probability Theory, System Reliability, System Reliability Analysis, Maintanability and Availability, Failure Mode, Effects and Criticality Analysis"
"QUANTITY SURVEYING, CONTRACTS & TENDERS",Nirali,"GB DESHPANDE,    JP NAYAK,",Pune University,,,,400,N1391.jpg,Second,488,"Estimating - Approximate Estimates - Taking out Quantities - Analysis of Rates - Specifications - Valuation of Properties - Tenders and Tender Notice - Contracts - Contracts II - Appendix - A , B - University Question Papers"
TRANSPORT ENGINEERING-II,Nirali,"DR PATHAK,    HK GITE,",Pune University,,,,400,N1392.jpg,Second,615,"History  Future and Management of Highways, Classification of Road, Traffic Engineering, Highway Alligment , Geometric Design of Highway, Highway Drainage, Highway Material, The Rigid Pavements , The Flexibile Pavements, Introduction to Airport Engineering , Airport Layout, Runways and Taxiways, Introduction to Bridge Engineering , Type of Bridge, Bearings of the Bridges, Important Question for oral exam."
CONSTRUCTION MANAGEMENT,Nirali,"HARIBHAU K GITE,    MONICA A  LULLA (PAWAR),",Pune University,,,,275,N1393.jpg,Third  Edition,300,Labour Laws - Financial Aspects of Construcjtion Project - Risk Management - Value Engineering - Material Mangement - Human Resource Management - Introducjtion to Artificial Intelligence Technique - Question
POWER PLANT ENGINEERING,Nirali,"DR MM BHOOMKAR,    MT PURANIK,    RR GHORPADE,",Pune University,,,,300,N1396.jpg,First,492,Power Plants - Economic Analysis - Thermal and Co-Generation Power Plants - Hydroelectric Power Plants - Gas Turbine Power Plants - Nuclear Power Plants - Diesel Power Plants - Instrumentation and Equipments in Power Station - Environmental and Equipments in Power Station
MECHANICAL SYSTEM DESIGN,Nirali,"FARAZDAK HAIDERI,",Pune University,,,,480,N1397.jpg,Third,742,"Design of Cylinders and Pressure Vessels - Design of IC Engine Components - Optimum Design - Statistical Considerations in Design - Aesthetics and Ergonomics in Design - Design for Manufacture, Assembly and Safety - Design of Machine Tool Gear Box - Design of Material Handling System - System Failures and other Aspects of Design - Appendix"
ROBOTICS,Nirali,"DR MM BHOOMKAR,    MT PURANIK,    RR GHORPADE,",Pune University,,,,360,N1398.jpg,Fifth,476,"Introduction to Robotics - Grippers - Sensors - Robot Drives - Trajectory Planning and Manipulator Control - Kinematics - Dynamics - Transmission Systems and Robot Simulation - Vision System for Robotics - Robot Programming - Artificial Intelligence, Simulation and Associated Topics in Robotics -Question Paper, Appendix"
TELECOMMUNICATION SWITCHING SYSTEMS,Nirali,"RC JAISWAL,    RH JAGADALE,",Pune University,,,,430,N1401.jpg,First,680,Development of Telecommunication Switching Systems - Telecommunication Traffic - Development of Telecommunication Switching Systems - Network Synchronization and Management - Data Networks - ISDN Technology - Cellular Telephone Concepts - Cellular Telephone System - Exercise
OPTICAL AND MICROWAVE COMMUNICATION,Nirali,"DS PANDIT,",Pune University,,,,175,N1402.jpg,First,266,"Optical Fiber Communications - Optical for telecom, Optical source & Transmitters,Optical detectors & Receivers, Design consideration in optical Links, Advanced Optical Systems."
TELEVISION AND VIDEO ENGINEERING,Nirali,"RC JAISWAL,",Pune University,,,,580,N1403.jpg,First,930,"Fundamentals and Television and Display, TV Standards, Digital TV, HDTV, Video Recorders, Consumer Applications"
DISTRIBUTED OPERATING SYSTEMS,Nirali,"A P KALE,    A T SAPKAL,    S S  KUDATE,    S N  MAITRI,",Pune University,,,,240,N1406.jpg,First,370,Fundamentals - Message Passing  Architecture of Distributed Systems - Synchronization  - Distributed Mutual Exclustion - Distributed Deadlock - Agreement Protocols- Distributed File System - Distributed Shared Memory - Distributed Scheduling  - Recovery - Fault Tolerance - Access and Flow Control - Emerging Trends in Distributed System - Grid Computing  - Service Oriented Architecture SOA - Appendix
ADVANCED COMPUTER ARCHITECTURE,Nirali,"AP KHEDKAR,    CA MANJARE,    PS VISPUTE,    VR KHAPLI,",Pune University,,,,250,N1407.jpg,First,387,Introduction to Parallel Processing - Architectural Classification - Principles of Scalable Performance - Pipeline Architecture - Advanced Pipelining
ADVANCED DATABASES,Nirali,"RC RAICHURA,    SL BANGARE,    SN UKE,",Pune University,,,,220,N1409.jpg,Second,223,Parallel Databases - Distributed Databases - Database and Web Architecture - Decision Support and Data Warehousing - Data Mining - Advanced Topics - Appendix A-B-C
OPERATIONS RESEARCH,Nirali,"DR WAGHOLE,",Pune University,,,,300,N1410.jpg,First,460,Introduction to operations Research and Linear Programming - Game Theory and Simulation Model - Queuing Model - Project Management and Job Sequencing - Non -Linear Programming NLP - Dynamic Programming - Appendix - Model Question Paper
DISTRIBUTED SYSTEM,Nirali,"S TODKARI,    S H PATIL,",Pune University,,,,325,N1411.jpg,First,396,"Introduction to Distributed Systems, Inter-Process Communication and Coordination, Sychronization and Election, Distributed File System, Distributes Shared Memory, Fault Tolerant and Recovery, Computer Lab PracticesII."
INFORMATION RETRIEVAL,Nirali,"M M  GAIKWAD,    P P CHAUDHARI,    P D LAMBATE,",Pune University,,,,125,N1412.jpg,First,171,"Basic Concepts of Information Retrieval - File Structures - Performance Evaluation, Libraries and Bibliographical System - Taxonomy and Ontology - Multimedia IR Models and Languages, Multimdia Indexing and Searching - Searching the Web"
ADVANCED COMPUTER NETWORK,Nirali,"SV TODKARI,",Pune University,,,,180,N1413.jpg,First,274,"Introduction, Advanced Technologies, Performance Networks, Advanced Routing-I, Advanced Routing-II, Ad HOC Networking."
NEURAL NETWORKS,Nirali,"DR ST PATIL,",Pune University,,,,165,N1416.jpg,First,256,Introduction - Perceptron Networks - Pattern Storage Networks - Recurrent Networks or Feedback Networks - Unsupervised Learning - Applications of Neural Networks - Appendix For IT - Appendix Lab Assignments - Glossary
CLOUD COMPUTING,Nirali,"S L BANGARE,    M L BANGARE,    T A DESHPANDE,    P S BANGARE,",Pune University,,,,250,N1417.jpg,Third,315,1 Introduction to Cloud Computing 2 Introduction to Cloud Technologies 3 Data In the Cloud 4 Cloud Security  5 Cloud  Security 6 Cloud Platform \r\nCase Studies\r\nGlossary \r\nModel Question Paper \r\nUniversity Question Paper
ONLINE QUESTION BANK ON BASIC ELECTRONICS ENGINEERING,Nirali,"RC JAISWAL,",Pune University,,,,215,N1867.jpg,Second,335,"Diodes and Circuits, Semiconductor Devices and Applications, OP-AMPS and Applications, Digital Electronics, Industrial Applications, Communication Systems."
ONLINE QUESTION PAPER SETS & MODEL THEORY SOLVED QUESTION PAPERS ON ENGINEERING MECHANICS,Nirali,"AP KHATRI,    MM MAKWANA,    RB BAJARE,",Pune University,,,,125,N1868.jpg,First,300,"Online question paper set I to , Model theory sloved question papers."
ELEMENTS OF CIVIL ENGINEERING,Nirali,"D G PHADKE,    U S PATIL,    V R PHADKE,",Pune University,,,,225,N1894.jpg,Third,300,"1 Introduction to Civil Enginerring 2 Angular MEasurement 3 Vertical Measurements And Modern Survey Techniques 4 Building Planning , Construction And Materials 5 Foundation 6 Infrastructure"
ENGINEERING MATHEMATICS - I,Nirali,"DR NS MUJUMDAR,    DR RP SINGH,    ND NARKHEDE,    DR MY GOKHALE,    DR SM CHAUDHARI,",Pune University,,,,300,N2301.jpg,Second,426,"Matrices, System of Linear Algebraic Equations, Eigen Values, Eigen Vectors, Successive Differentiation, Taylor's and Maclaurin's Theorems, Beta and Gamma Functions, Differentiation Under the Integral Sign (DUIS), Differential Equation and Applications, Hyperbolic Functions, Logarithms of Complex Number"
ENGINEERING  CHEMISTRY - I,Nirali,"N N BHOLE,    Y R  BHOLE,    P V PHALAK,",Pune University,,,,80,N2302.jpg,First Edition,100,1. Water \r\n2. Polymer\r\n3. Cement\r\n4. Ceramics\r\n5. Alloys
ENGINEERING PHYSICS - I,Nirali,"NT TALELE,    RK PAWAR,",Pune University,,,,180,N2303.jpg,Second,210,"Environmental Science, Laser and Fiber Optics, Crystallography and X-rays, Physics of Semiconductor, Interference, Diffraction, Polarization"
ELEMENTS OF CIVIL ENGINEERING & ENGINEERING MECHANICS,Nirali,"SC GUPTA,    PM PATIL,",Pune University,,,,370,N2304.jpg,First,574,"Statics, Dynamics, Elements of Civil Engineering, Types of Structures, Principles of Planning, Building Bye-Laws, Sub-structure and Super-structure, Exercise"
COMPUTER PROGRAMMING,Nirali,"SP PAWDE,",Pune University,,,,200,N2306.jpg,First,294,"Algorithms and Flowcharts, Language Fundamentals, Built in I/O Functions, Control Statements, Arrays, Strings, Structures, Function, Object Oriented Concepts, classes and Objects"
ENGINEERING MATHEMATICS - II,Nirali,"DR NS MUJUMDAR,    DR RP SINGH,    DR MY GOKHALE,    S M CHAUDHARI,    ND NARKHEDE,",Pune University,,,,350,N2311.jpg,First,544,"Calculus of Function of Several Variables, Application to Calculus of Functions of Several Variables, Curve Tracing and Fourier Series, Multiple Integrals and its Applications, Numerical Solution of Ordinary Differential Equations"
ENGINEERING PHYSICS-II,Nirali,"DR KS PATIL,    NT TALELE,",Pune University,,,,135,N2313.jpg,Second,152,Unit-I: Acoustics and Ultrasonics\r\nUnit-II: Magnetic Materials and Superconductivity\r\nUnit-III:Modern Physics and Spectroscopy\r\nUnit-IV : Quantum Physics\r\nUnit-V:Nanoscience and Nanotechnology
ELEMENTS OF ELECTRICAL ENGINEERING,Nirali,"BH DESHMUKH,",Pune University,,,,300,N2315.jpg,Sixth,555,"General, DC Circuits, Magnetic Circuits, Electromagnetic Induction, Electrostatics, AC Fundamentals, Single Phase AC Circuits, Miscellaneous, Network Theorems, Three-Phase A.C. Circuits, Appendix"
ELEMENTS OF ELECTRONICS ENGINEERING,Nirali,"A N SHEWALE,",Pune University,,,,75,N2317.jpg,First,110,"Semiconductor Devices, D.C. POwer Supplies, Transducers and Op-amplifiers, Digital Electronics, Automation, Earthing, Fuses and Lamps, Important Points, Practice Questions"
ENGINEERING PHYSICS,Nirali,"I A SHAIKH,    DR G  PAUL,",Pune University,,,,135,N2398.jpg,First,172,1 Diffraction 2 Polarization 3 Laser and Fibre Optics 4 Nuclear Energy 5 Crystallography 6 Quantum Physics 7 Nanophysics
BASIC CIVIL ENGINEERING,Nirali,"V S KADAM ,    U S PATIL,    DR B V KULKARNI,",Pune University,,,,210,N2400.jpg,First,276,1 Relevance of Civil Engineering And Building 2 Components of building 3 Building Materials And Design 4 linear And Angular measurements 5 Levelling 6 Introduction to Transportation
BASIC MECHANICAL ENGINEERING,Nirali,"DR VM DOMKUNDWAR,    DR AT PISE,",Pune University,,,,185,N2401.jpg,First,242,1.Thermodynamics 2.Introduction to IC Engine 3.Introduction to \r\n\r\nrefrigeration and air conditioning 4.Energy source and power plants \r\n\r\n5.Mechanical power transmissin and energy conversion device \r\n\r\n6.Manufacturing Processes
APPLIED MECHANICS,Nirali,"S B HIVAREKAR,    U R AWARI,    DR S R PAREKAR,    S V JOSHI,",Pune University,,,,210,N2403.jpg,First,270,1 Fundamentals of Statistics 2 Equilibrium 3 Analysis of Truss 4 Centroid and Moment of Inertia 5 Kinetics of linear and Circular Motion 6 Impact and Collision
ENGNINERING MATHEMATICS I,Nirali,"DR N S MUJUMDAR,    DR M Y GOKHALE,",Pune University,,,,400,N2641.jpg,First,590,"1 Complex Numbers 2 Hyperbolic Functions, Logarithms of Complex Numbers 3 Successive Differentiation 4 Taylor's And Maclaurin's Theorem 5 Inderterminate Forms 6 Infinite Series 7 Differential Equations 8 Applications of Diferential Equations 9 Curve Tracing And REtification of Curves 10 Partial Diffrentiation 11 Jacobians, Errors And Approximations, Maxima And Minima"
ENGINEERING PHYSICS,Nirali,"PROF  I A SHAIKH,    DR MRS GLADY PAUL,",Pune University,,,,280,N2643.jpg,First,372,1 Electron Optics 2 X-rays 3 Interference 4 Diffraction 5 Polarization 6 Superconductivity 7 Nuclear Physics 8 Semiconductors 9 Modern Physics 10 Atomic Structure 11 Laser 12 Fibre Optics 13 Acoustics 14 Ultrasonics 15 Nanomaterials
ELEMENTS OF CIVIL ENGINEERING,Nirali,"U S PATIL,    H K GITE,    A B MORE,",Pune University,,,,200,N2644.jpg,First,260,1 Building planning And Construction Materials 2 Building And Road Construction 3 Earthquake Engineering 4 Surveying And levelling 5 Water Resources Engineering 6 Environmental Engineering
ENGINEERING MATHEMATICS III,Nirali,"DR N S MUJUMDAR,    DR M Y GOKHALE,",Pune University,,,,300,N2646.jpg,First,372,"1 Linear Differential Equations With Constant Coeefficients 2 Simultaneous Linear Differential Equations 3 Statistics, correlation And REgression 4 Probability And Probability Distribution 5 Curve Fitting 6 Vector Algebra 7 Vector Differentiation 8 Vector Integration 9 Numerical Solution of Algebraic And Transcendental Equation 10 Intepolation, Numerical Differentiation And Inegration 11 Numerical Solution of Ordinary Differential Equations"
THERMODYNAMICS,Nirali,"DR S S KORE,    PROF S S GHORPADE,    DR S N SAPALI,",Pune University,,,,175,N2649.jpg,First,226,1 First Laws or Thermodynamics Applied to flow Process 2 Second Law of thermodynamics 3 Entropy 4 Power Cycle 5 Properties of Steam or pure Substance 6 Fuels And Comustion
SURVEYING,Nirali,"A S SHELAR,    DR S T MALI,    U S PATIL,",Pune University,,,,185,N2650.jpg,First,234,Chain And Campass Traversing 2 Levelling 3 Plane Table Surveying 4 Theodolite 5 Computation of rea And Earth Work 6 Tacheometric Surveying
STRENGTH OF MATERIALS,Nirali,"DR S R PAREKAR,",Pune University,,,,450,N2656.jpg,First,602,1 Simple Stresses And Strains (part I) 2 Simple Stresses And Strains  (part II) 3 Shear Force And Bending Moment (part A) 4 Shear Force And Bending Moment (part B) 5 Bending Stresses In Beams 6 Shear Stresses Distribution in Beams 7 Direct And Bending Stresses in Coloumns 8 Torsion of Circular Shafts 9 Principal Stresses And Strains 10 Thin Cylendres And Spheres 11 Starin Energy 12 Slope And Deflection of Beams
FLUID MECHANICS,Nirali,"P V SHROTRI,",Pune University,,,,365,N2657.jpg,First,478,1 Introduction And Properties of Fluids 2 Fluid Pressure And its Measurement 3 Buoyancy And Floatation 4 Kinematics of Fluid Flow 5 Viscous Flow 6 Fluid Dynamics 7 Measurement of Flow 8 Boundary Layer theory
